userId,Movies,overlapCount
214845,"159471,159133,159123,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
215086,"159471,159133,159123,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
215141,"110108,159135,159471,159125,159123,159133,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
215419,"159471,159125,159123,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
215644,"159471,159125,159133,159123,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
215894,"159133,159471,159123,159125,159135,110108,151989,182657,182527,182793,177209,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
216269,"159123,159125,159471,159133,159135,110108,151989,138172,177209,8445,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820",0
216544,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
216624,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
216985,"159471,159125,159133,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
217159,"159471,159125,159123,159133,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
217741,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
217963,"159471,159123,159125,159133,159135,110108,151989,138172,177209,182657,182793,182527,182781,183013,171821,122535,160028,171807,145620,169818",0
218345,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
218437,"159471,159133,159125,159123,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816,147966",0
218743,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
218893,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
219085,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
219118,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,182657,169820",0
219192,"159471,159123,159125,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,182657",0
219310,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
219411,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
219550,"159471,159133,159123,159125,159135,110108,151989,138172,177209,148084,182657,182527,182793,182781,122535,160028,145620,169818,160030,129223",0
220080,"159125,159123,159135,159471,159133,110108,151989,138172,177209,8445,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820",0
220126,"159125,159123,159471,159133,159135,110108,151989,177209,138172,54124,135055,182657,182527,182793,182781,183013,122535,160028,145620,169818",0
220556,"159471,159133,159125,159123,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,160030,129223,124601",0
220578,"110108,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,151989,159135,159125,159471,159123,159133,128713",0
220710,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
220833,"159471,159135,159123,159125,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,137020",0
220930,"159133,159123,159471,159125,159135,110108,151989,138172,177209,182657,182527,182793,182781,148084,183013,122535,160028,145620,169818,160030",0
221700,"159471,159133,159123,159125,159135,110108,151989,138172,177209,182657,182527,182793,182781,8445,183013,122535,160028,145620,169818,129223",0
221771,"159471,159133,159125,159123,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
222186,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
222290,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
222367,"159471,159123,159133,159125,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
222556,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
222650,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
222966,"159133,159471,159123,159125,159135,159467,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,137020",0
222998,"159471,159135,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,151989,169816,147966,146487,169820,146489,133013,177209",0
223049,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
223188,"159471,159125,159123,159133,159135,138172,110108,151989,177209,124601,54124,183013,171821,171807,155529,130558,168888,135055,34763,182657",0
223482,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
223522,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,177209,146489,133013",0
224549,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
224809,"110108,159471,159125,159123,159135,159133,122535,160028,145620,169818,151989,129223,160030,169816,147966,146487,169820,146489,133013,138172",0
225052,"159471,159133,159123,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
225484,"110108,159125,159123,159471,159135,159133,151989,138172,54124,155529,177209,183013,135055,122535,160028,145620,169818,129223,160030,169816",0
226084,"159471,159123,159125,159133,159135,110108,151989,8445,159467,182657,182527,182793,177209,182781,124903,109762,180839,159053,138172,171221",0
226816,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
226960,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
227146,"159125,159123,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,135055,183013,34763,54124,122535,160028,145620",0
227498,"159471,159133,159125,159123,159135,110108,151989,159467,122535,160028,145620,169818,129223,177209,160030,169816,147966,146487,169820,146489",0
227607,"159471,159125,159123,159135,159133,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
227784,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,177209,133013",0
228105,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
228747,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
229119,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
229142,"159125,159123,159135,159471,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
229244,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
229339,"159471,159123,159125,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
229844,"159471,159125,159133,159123,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
230331,"159471,159133,159135,159125,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
230523,"159471,159133,159123,159125,159135,110108,151989,124903,138172,177209,180839,109762,159053,8445,171221,132124,116243,159467,159048,182657",0
230765,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
231151,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
231270,"159471,159123,159125,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
231278,"159135,159471,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
231739,"110108,159471,159123,159125,159133,159135,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,138172",0
232107,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
232169,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
232185,"159471,159123,159133,159125,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,138172,145620,169818,129223,160030,169816",0
232250,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
232441,"159123,159125,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,177209,169820,146489,133013",0
233516,"159125,159471,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
233551,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,182657,182527,182793,169818,129223,160030,182781,169816,147966",0
233684,"159471,159125,159123,159133,159135,110108,151989,138172,177209,54124,183013,122535,160028,145620,169818,129223,160030,169816,147966,146487",0
234105,"159471,159125,159133,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
234169,"159471,159133,159135,159125,159123,110108,151989,177209,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013",0
234497,"137022,137046,26747,136998,137020,137018,137064,137038,137050,137006,137078,136988,136996,137032,137052,137028,137048,137024,54072,137016",0
235033,"159125,159123,159471,159135,159133,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
235708,"159123,159125,159133,159471,159135,110108,151989,177209,182657,182527,182793,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
236107,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
236171,"110108,159135,159471,159125,159123,159133,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,151989,177209",0
236304,"159471,159133,159123,159125,159135,110108,159467,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989",0
236377,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
236582,"159471,159135,159125,159133,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,177209,133013",0
236694,"159125,159123,159471,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,137020,137022",0
237579,"6874,7438,159133,159471,159123,159125,159135,124601,110108,148084,138172,151989,60016,177209,54124,155529,107434,182657,121051,182527",2
237580,"159471,159135,159133,159125,159123,110108,151989,138172,122535,160028,145620,169818,129223,160030,177209,169816,147966,146487,169820,146489",0
237806,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,177209,147966,146487,169820,146489,133013",0
237859,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
238281,"159133,159471,159123,159125,159135,110108,151989,182657,182527,182793,182781,177209,122535,160028,145620,169818,129223,160030,169816,147966",0
238589,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
238914,"159471,159133,159125,159123,159135,110108,151989,182345,154341,178845,178739,164278,170865,180585,183085,177209,122535,160028,145620,169818",0
239029,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
239547,"159471,159133,159125,159123,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
239596,"159123,159125,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,182657",0
239632,"159471,159125,159135,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
239770,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
239898,"159471,159123,159125,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,177209,133013",0
240287,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
240484,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
240657,"159125,159123,159135,159471,159133,110108,151989,138172,122535,160028,177209,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
240675,"159123,159125,159133,159471,159135,110108,151989,138172,177209,182657,182527,182793,182781,8445,122535,160028,145620,169818,129223,160030",0
241312,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
241335,"159135,159471,159125,159123,159133,137046,137022,137020,136998,26747,137018,137064,137038,122535,110108,137078,160028,137006,137050,136988",0
241384,"159133,159471,159123,159125,159135,110108,151989,159467,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,177209",0
241544,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
241753,"159135,159125,159123,159471,159133,110108,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,151989,137022",0
241760,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
241955,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
242830,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
243063,"159123,159125,159471,159133,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
243165,"159133,159123,159125,159471,159135,159467,124903,109762,180839,159053,171221,132124,159048,137964,116243,140014,122701,159050,110108,142903",0
243932,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
244153,"159471,159135,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
244328,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
244948,"159471,159133,159123,159125,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
245234,"159471,159125,159123,159135,159133,110108,159467,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989",0
245305,"159125,159123,159471,159135,159133,110108,151989,138172,122535,177209,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
245657,"159471,159123,159133,159125,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,182657",0
245808,"159471,159133,159125,159123,159135,110108,151989,177209,182657,182527,182793,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
246043,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,138172,169816,147966,146487,169820,146489,177209",0
246112,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,177209,129223,160030,169816,147966,146487,169820,146489,133013",0
246439,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
246457,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,177209,129223,160030,169816,147966,146487,169820,146489,133013",0
246594,"159471,159135,159133,159125,159123,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,159467",0
247300,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
247463,"159471,159133,159125,159123,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
248221,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
248603,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
248860,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,177209,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
248919,"159471,159133,159123,159125,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
249024,"159123,159125,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
249054,"159133,159123,159125,159471,159135,110108,151989,182657,182527,182793,182781,177209,122535,160028,145620,169818,129223,160030,169816,147966",0
249326,"159471,159123,159125,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,151989,146489,133013,159467",0
249542,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
249705,"159471,159125,159123,159133,159135,110108,151989,177209,138172,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
249922,"159135,159471,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,138172,133013",0
249961,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
250468,"159125,159123,159135,159471,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
250740,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,177209,129223,160030,169816,147966,146487,169820,146489,133013",0
250832,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
250932,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
251120,"159125,159123,159135,159471,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,138172",0
251152,"159125,159123,159471,159133,159135,110108,151989,177209,159467,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
251721,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
251726,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,138172,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
251739,"159125,159123,159471,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
252183,"159135,159471,159125,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013,177209",0
252253,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
252701,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,159467",0
252812,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,183013,169820",0
253088,"159471,159133,159125,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
253147,"159123,159125,159133,159471,159135,110108,151989,138172,177209,182657,182527,182793,182781,107434,54124,135055,34763,183013,8445,182435",0
253237,"159125,159123,159471,159135,159133,110108,151989,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
253241,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,138172,169818,129223,160030,169816,147966,146487,169820,146489",0
253672,"137022,137046,26747,136998,137020,137018,137064,137038,137050,137078,137006,136988,137032,136996,137052,137028,137048,137024,137016,54072",0
255599,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
255644,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,138172,147966,146487,169820,146489",0
255766,"159471,159135,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
256249,"159471,159125,159123,159135,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
256773,"159123,159125,159471,159133,159135,110108,151989,138172,177209,148084,182657,182527,182793,182781,183013,135055,54124,122535,160028,145620",0
256927,"159123,159125,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
257050,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,177209,169820,146489,133013",0
257283,"159471,159125,159123,159135,159133,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
257454,"159123,159125,159471,159133,159135,110108,151989,177209,138172,182657,182527,182793,122535,160028,182781,145620,169818,129223,160030,169816",0
258390,"159471,159125,159123,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
258810,"159471,159133,159123,159125,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,54124,135055,122535,160028,145620,169818",0
259237,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
259267,"159471,159123,159125,159133,159135,110108,151989,177209,122535,160028,145620,169818,138172,129223,160030,169816,147966,146487,169820,146489",0
259273,"159471,159133,159123,159125,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
259563,"159471,159133,159135,159125,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
259649,"159471,159125,159133,159123,159135,110108,151989,177209,122535,160028,145620,169818,138172,129223,160030,169816,147966,146487,169820,146489",0
259724,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
259792,"159471,159133,159135,159125,159123,110108,151989,155529,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
259962,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
260158,"159125,159123,159471,159135,159133,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
260205,"159123,159125,159133,159471,159135,110108,151989,182657,182527,182793,177209,182781,107434,138172,122535,160028,145620,169818,129223,160030",0
260297,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,138172,146489",0
261340,"159471,159123,159125,159133,159135,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
261747,"159471,159133,159123,159125,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
262410,"159471,159135,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
262655,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
262718,"159133,159471,159123,159125,159135,110108,151989,177209,182657,182527,182793,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
262938,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
263035,"159471,159125,159123,159133,159135,110108,151989,177209,138172,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
263052,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816",0
263118,"159471,159135,159133,159125,159123,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
263277,"159471,159133,159123,159125,159135,110108,151989,177209,182657,182527,182793,182781,122535,160028,145620,169818,129223,160030,169816,147966",0
263284,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
263465,"159471,159125,159135,159123,159133,110108,159467,151989,122535,160028,145620,169818,129223,160030,147966,169816,146487,169820,146489,133013",0
263484,"110108,151989,159471,159125,159123,159135,159133,138172,54124,177209,183013,135055,155529,122535,160028,145620,169818,129223,160030,169816",0
263540,"159123,159125,159471,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,8445,183013,122535,160028,145620,169818,129223",0
263546,"159471,159123,159125,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
263661,"159125,159471,159123,159135,159133,110108,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,151989,177209",0
263750,"159471,159125,159135,159123,159133,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
263933,"159123,159125,159471,159133,159135,110108,151989,177209,182657,182527,182793,182781,138172,122535,160028,145620,169818,129223,160030,169816",0
264142,"159471,159133,159125,159123,159135,110108,151989,138172,177209,183013,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820",0
264468,"159471,159135,159125,159123,159133,110108,122535,160028,145620,169818,129223,160030,151989,169816,147966,146487,169820,146489,133013,177209",0
264734,"159471,159135,159133,159125,159123,110108,151989,155529,177209,122535,160028,138172,145620,169818,54124,129223,160030,169816,147966,146487",0
264931,"159125,159123,159471,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,177209,169816,147966,146487,169820,146489,133013",0
265063,"159471,159125,159123,159133,159135,110108,151989,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013,177209",0
265081,"159471,159125,159133,159123,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
265179,"159471,159123,159125,159133,159135,110108,151989,138172,177209,182657,182527,182793,182781,183013,122535,160028,145620,169818,129223,160030",0
265497,"159133,159123,159125,159471,159135,110108,151989,182657,182527,182793,182781,177209,122535,160028,145620,169818,129223,160030,169816,147966",0
266244,"159471,159125,159133,159123,159135,110108,151989,177209,138172,182657,122535,182527,182793,160028,145620,182781,169818,129223,160030,169816",0
266321,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
266594,"159125,159123,159471,159133,159135,110108,151989,138172,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489",0
266672,"159471,159125,159123,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
266703,"159123,159125,159471,159133,159135,110108,151989,177209,122535,160028,145620,169818,129223,160030,169816,147966,146487,169820,146489,133013",0
